id,offset,pos,language,gloss,semfield
103761,00087837,n,10,a return punch,2642
103762,00087928,n,10,a hard punch that renders the opponent unable to continue boxing,2642
103763,00088090,n,10,a short swinging punch delivered from the side with the elbow bent,2642
103764,00088225,n,10,a quick short straight punch,2642
103765,00088303,n,10,a short chopping blow to the back of the neck,2642
103766,00088407,n,10,a hook delivered with an exaggerated swing,2642
103768,00088742,n,10,a kick from the center of the field to start a football game or to resume it after a score,2871
103769,00088904,n,10,(Association football) a kick by the defending side after the attacking side sends the ball over the goal-line,2871
103770,00089070,n,10,(Rugby football) an attempt to kick a goal,2871
103771,00089168,n,10,kicking in which the football is dropped from the hands and kicked before it touches the ground,2871
103772,00089324,n,10,a kick (in soccer or football) in which the ball is placed on the ground before kicking,2871
103773,00089520,n,10,(in soccer) a place kick that is allowed for a foul or infringement by the other team,2871
103774,00089679,n,10,a free kick from the corner awarded to the other side when a player has sent the ball behind his own goal line,2871
103775,00089847,n,10,kicking (as for a field goal) in which the football is dropped and kicked as it touches the ground,2871
103777,00090133,n,10,a caress with the lips,
103779,00090420,n,10,an enthusiastic kiss,
103780,00090519,n,10,a loud kiss,
103746,00085942,n,10,"a base hit on which the batter stops safely at second base: "" he hit a double to deep centerfield""",2871
133462,04920575,n,10,an extraordinary writ commanding an official to perform a ministerial act that the law recognizes as an absolute duty and not a matter for the official's discretion; used only when all other judicial remedies fail,1802
103809,00095235,n,10,"the act of joining together as one: ""the merging of the two groups occurred quickly""; ""there was no meeting of minds""",
103816,00096215,n,10,"the act of making something tighter: ""the tightening of economic controls""",
103838,00099105,n,10,the procedure of taking inked impressions of a person's fingerprints,
103824,00097160,n,10,"loosening the ties that fasten something: ""the tying of bow ties is an art; the untying is easy""",
103831,00098205,n,10,the act of detecting something; catching sight of something,
103784,00091213,n,10,the act of catching a football by a player on the opposing team,"2633,2638"
103786,00091527,n,10,the act of securing possession of rebounding basketball after a missed shot,"2633,2871"
103840,00099389,n,10,determining a person's blood type by serological methods,
103790,00092130,n,10,"actively exploring with the hands: ""he was feeling for the light switch""",
103906,00109955,n,10,a flight maneuver; aircraft tips laterally about its longitudinal axis (especially in turning),1942
103805,00094688,n,10,the act of joining by causing your path to intersect your target's path,
103787,00091675,n,10,(baseball) a running catch made near the ground,2871
103789,00091972,n,10,the action of touching with the hands or the skillful use of the hands,
103791,00092310,n,10,feeling something with the fingers,
103792,00092400,n,10,an examination and dissection of a dead body to determine cause of death or the changes produced by disease,2233
103795,00093090,n,10,examining resemblances or differences,
103796,00093268,n,10,a second (or subsequent) examination,
103797,00093385,n,10,a careful and thorough inspection,
103799,00093612,n,10,a method of examination in which the examiner feels the size or shape or firmness or location of something (of body parts when the examiner is a health professional),
103800,00093873,n,10,the act of tickling,
103801,00093956,n,10,a light touch with the hands,
103803,00094294,n,10,touching a player in a game,"2633,2638"
103804,00094409,n,10,the act of bringing two things into contact,
103806,00094818,n,10,the act of bringing near or bringing together especially the cut edges of tissue,
103807,00094984,n,10,the act of linking together as in a series or chain,
103808,00095095,n,10,the act of converging (coming closer),
103810,00095452,n,10,a coming together of people,
103811,00095548,n,10,a casual meeting with a person of thing,
103812,00095657,n,10,the act of joining things in such a way that motion is possible,
103813,00095779,n,10,a act of adjoining things,
103814,00095872,n,10,the act of fastening things together,
103815,00096085,n,10,the act of making something less tight,
103817,00096382,n,10,tying with a ligature (as in surgery),
103819,00096699,n,10,fastening firmly together,
103820,00096790,n,10,fastening by dowels,
103821,00096864,n,10,fastening electrical equipment to earth,
103822,00096970,n,10,the act of linking things together,
103823,00097058,n,10,the act of tying things together,
103825,00097334,n,10,fastening two pieces of metal together by softening with heat and applying pressure,
103826,00097489,n,10,creating a butt joint by welding,
103828,00097810,n,10,touching with the tongue,
103829,00097891,n,10,the act of brushing against while passing,
103830,00098007,n,10,the act of discovering something,
103832,00098360,n,10,discovering your own individuality,
103833,00098455,n,10,making an important discovery,
103834,00098543,n,10,the act of determining the properties of something,
103835,00098771,n,10,the act of discovering again,
103836,00098857,n,10,the act of designating or identifying something,
103837,00098997,n,10,a system or procedure for identifying persons,1802
103839,00099234,n,10,identifying the nature or cause of some phenomenon,
103841,00099504,n,10,identification a disease from its symptoms,2232
103842,00099666,n,10,a prediction of the course of a disease,2232
103843,00099792,n,10,finding a solution to a problem,
103844,00099890,n,10,the act of finding or testing the truth of something,
103845,00100102,n,10,validating the authenticity of something or someone,
103798,00093475,n,10,"a swift cursory examination or inspection: ""I gave him the once-over""",
133558,04937521,n,10,a program (as an operating system or compiler or utility program) that controls some aspect of the operation of a computer,1355
103866,00103541,n,10,"the act of influencing by exciting hope or desire: ""his enticements were shameless""",
103861,00102821,n,10,"influencing strongly: ""they resented the impingement of American values on European culture""",
103864,00103290,n,10,"act of bringing about a desired result: ""inducement of sleep""",
103868,00103904,n,10,"the act of enticing or alluring: ""she was an invitation to trouble""",
103875,00104850,n,10,"the act of choosing or selecting: ""your choice of colors was unfortunate""; ""you can take your pick""",
103881,00106049,n,10,"the act of making a choice: ""followed my father of my own choice""",
103878,00105382,n,10,the selection of a random sample; each element of the population has an equal chance of been selected,
103892,00107819,n,10,"the act of deciding to do something: ""he didn't make a move to help""; ""his first move was to hire a lawyer""",
103882,00106179,n,10,"a reversal in attitude or principle or point of view: ""an about-face on foreign policy""",1718
103883,00106381,n,10,"the act of putting a person into a non-elective position; ""the appointment had to be approvied by the whole committee""",
103887,00107174,n,10,"(sports) the decision made by an umpire or referee; ""he was ejected for protesting the call""",2638
103891,00107670,n,10,laying hands on a person's head to invoke spiritual blessing in Christian ordination,1565
103904,00109670,n,10,"the act of changing your residence or place of business: ""they say that three moves equal one fire""",
103893,00108013,n,10,(games) a player's turn to move a piece or take some other permitted action,"2633,2638"
